datetime,total
03.01.2005 20:00:00,221864.8353
03.01.2005 21:00:00,216224.0875
03.01.2005 22:00:00,228061.3686
03.01.2005 23:00:00,204027.4533
04.01.2005 00:00:00,177276.4096
04.01.2005 01:00:00,147017.6159
04.01.2005 02:00:00,127201.7907
04.01.2005 03:00:00,118486.6912
04.01.2005 04:00:00,116533.3881
04.01.2005 05:00:00,121059.19
04.01.2005 06:00:00,131881.8165
04.01.2005 07:00:00,148761.641
04.01.2005 08:00:00,167632.5658
04.01.2005 09:00:00,206783.2931
04.01.2005 10:00:00,238063.0107
04.01.2005 11:00:00,252415.0726
04.01.2005 12:00:00,247419.3189
04.01.2005 13:00:00,237303.8205
04.01.2005 14:00:00,230939.5543
04.01.2005 15:00:00,221024.6709
04.01.2005 16:00:00,220678.1172
04.01.2005 17:00:00,218179.2305
04.01.2005 18:00:00,218460.3468
04.01.2005 19:00:00,218859.0653
04.01.2005 20:00:00,230671.1431
04.01.2005 21:00:00,228877.0918
04.01.2005 22:00:00,222349.8906
04.01.2005 23:00:00,208884.8678
05.01.2005 00:00:00,181284.3666
05.01.2005 01:00:00,146594.0164
05.01.2005 02:00:00,129391.5642
05.01.2005 03:00:00,118011.9555
05.01.2005 04:00:00,116024.9304
05.01.2005 05:00:00,119592.408
05.01.2005 06:00:00,134051.3964
05.01.2005 07:00:00,149894.6601
05.01.2005 08:00:00,171575.4334
05.01.2005 09:00:00,206144.1817
05.01.2005 10:00:00,239636.5613
05.01.2005 11:00:00,250748.3663
05.01.2005 12:00:00,247071.7003
05.01.2005 13:00:00,241547.247
05.01.2005 14:00:00,233346.8166
05.01.2005 15:00:00,226833.4946
05.01.2005 16:00:00,223434.687
05.01.2005 17:00:00,220907.6771
05.01.2005 18:00:00,215208.8412
05.01.2005 19:00:00,220539.5871
05.01.2005 20:00:00,227553.18
05.01.2005 21:00:00,229437.332
05.01.2005 22:00:00,226999.1209
05.01.2005 23:00:00,209001.7758
06.01.2005 00:00:00,182443.9005
06.01.2005 01:00:00,146644.7894
06.01.2005 02:00:00,126776.8198
06.01.2005 03:00:00,117431.1313
06.01.2005 04:00:00,114516.7036
06.01.2005 05:00:00,119091.165
06.01.2005 06:00:00,133501.738
06.01.2005 07:00:00,149119.1528
06.01.2005 08:00:00,169004.4902
06.01.2005 09:00:00,206834.4613
06.01.2005 10:00:00,238828.8784
06.01.2005 11:00:00,252448.6166
06.01.2005 12:00:00,245827.1025
06.01.2005 13:00:00,240421.212
06.01.2005 14:00:00,236947.3523
06.01.2005 15:00:00,229100.8674
06.01.2005 16:00:00,227754.744
06.01.2005 17:00:00,226142.8632
06.01.2005 18:00:00,224945.8201
06.01.2005 19:00:00,230338.7734
06.01.2005 20:00:00,233116.9267
06.01.2005 21:00:00,228498.2084
06.01.2005 22:00:00,226869.9668
06.01.2005 23:00:00,208331.7828
07.01.2005 00:00:00,182896.1991
07.01.2005 01:00:00,148677.2131
07.01.2005 02:00:00,127603.3774
07.01.2005 03:00:00,117809.6017
07.01.2005 04:00:00,112756.2449
07.01.2005 05:00:00,115988.1656
07.01.2005 06:00:00,124544.9064
07.01.2005 07:00:00,135121.9595
07.01.2005 08:00:00,156978.0878
07.01.2005 09:00:00,193327.234
07.01.2005 10:00:00,226399.2268
07.01.2005 11:00:00,240832.4235
07.01.2005 12:00:00,239509.8951
07.01.2005 13:00:00,231540.0082
07.01.2005 14:00:00,220886.0381
07.01.2005 15:00:00,210419.4158
07.01.2005 16:00:00,205302.2159
07.01.2005 17:00:00,203948.7731
07.01.2005 18:00:00,200222.6945
07.01.2005 19:00:00,205904.4506
07.01.2005 20:00:00,211662.8252
07.01.2005 21:00:00,210623.0613
07.01.2005 22:00:00,214898.2783
07.01.2005 23:00:00,195186.6703
08.01.2005 00:00:00,180531.8264
08.01.2005 01:00:00,148445.1157
08.01.2005 02:00:00,127189.91
08.01.2005 03:00:00,117311.5485
08.01.2005 04:00:00,114070.766
08.01.2005 05:00:00,116909.6614
08.01.2005 06:00:00,128018.5077
08.01.2005 07:00:00,140169.3306
08.01.2005 08:00:00,162251.5517
08.01.2005 09:00:00,199043.1179
08.01.2005 10:00:00,235235.1619
08.01.2005 11:00:00,247485.834
08.01.2005 12:00:00,247015.1466
08.01.2005 13:00:00,245174.3121
08.01.2005 14:00:00,235204.1411
08.01.2005 15:00:00,228275.6729
08.01.2005 16:00:00,222672.2297
08.01.2005 17:00:00,222200.7462
08.01.2005 18:00:00,222508.9894
08.01.2005 19:00:00,224938.5433
08.01.2005 20:00:00,224641.2732
08.01.2005 21:00:00,232126.9627
08.01.2005 22:00:00,229387.8758
08.01.2005 23:00:00,210970.0596
09.01.2005 00:00:00,184485.7689
09.01.2005 01:00:00,149523.8366
09.01.2005 02:00:00,130273.2269
09.01.2005 03:00:00,117398.878
09.01.2005 04:00:00,115615.6478
09.01.2005 05:00:00,117131.3316
09.01.2005 06:00:00,127658.7765
09.01.2005 07:00:00,137732.0866
09.01.2005 08:00:00,159678.4239
09.01.2005 09:00:00,197594.7966
09.01.2005 10:00:00,238088.828
09.01.2005 11:00:00,253762.5542
09.01.2005 12:00:00,257739.1945
09.01.2005 13:00:00,250524.4996
09.01.2005 14:00:00,240923.8045
09.01.2005 15:00:00,232721.9328
09.01.2005 16:00:00,229693.2071
09.01.2005 17:00:00,234247.3491
09.01.2005 18:00:00,232789.6973
09.01.2005 19:00:00,241269.4522
09.01.2005 20:00:00,240995.8158
09.01.2005 21:00:00,247783.1709
09.01.2005 22:00:00,238954.2051
09.01.2005 23:00:00,213575.348
10.01.2005 00:00:00,193371.9459
10.01.2005 01:00:00,148944.9807
10.01.2005 02:00:00,125254.4175
10.01.2005 03:00:00,117944.9759
10.01.2005 04:00:00,113045.6031
10.01.2005 05:00:00,118035.8431
10.01.2005 06:00:00,138030.1091
10.01.2005 07:00:00,162626.1113
10.01.2005 08:00:00,180688.8114
10.01.2005 09:00:00,214527.3222
10.01.2005 10:00:00,242838.5506
10.01.2005 11:00:00,256175.021
10.01.2005 12:00:00,254837.7774
10.01.2005 13:00:00,254049.1862
10.01.2005 14:00:00,245370.5605
10.01.2005 15:00:00,236619.1211
10.01.2005 16:00:00,239950.5642
10.01.2005 17:00:00,242210.8165
10.01.2005 18:00:00,244661.6167
10.01.2005 19:00:00,263151.4324
10.01.2005 20:00:00,274583.4709
10.01.2005 21:00:00,274886.9401
10.01.2005 22:00:00,256632.3435
10.01.2005 23:00:00,235622.2433
11.01.2005 00:00:00,183501.1651
11.01.2005 01:00:00,143972.9721
11.01.2005 02:00:00,122661.3193
11.01.2005 03:00:00,113487.5145
11.01.2005 04:00:00,113897.3448
11.01.2005 05:00:00,129140.6941
11.01.2005 06:00:00,184686.6958
11.01.2005 07:00:00,243203.2141
11.01.2005 08:00:00,221382.3127
11.01.2005 09:00:00,225839.3096
11.01.2005 10:00:00,225377.9976
11.01.2005 11:00:00,223201.0627
11.01.2005 12:00:00,219626.3805
11.01.2005 13:00:00,219611.4976
11.01.2005 14:00:00,217464.4766
11.01.2005 15:00:00,210173.1167
11.01.2005 16:00:00,210865.1508
11.01.2005 17:00:00,215175.3059
11.01.2005 18:00:00,221162.7892
11.01.2005 19:00:00,230006.3433
11.01.2005 20:00:00,259098.2872
11.01.2005 21:00:00,263359.3738
11.01.2005 22:00:00,257418.4983
11.01.2005 23:00:00,226145.9186
12.01.2005 00:00:00,181508.4838
12.01.2005 01:00:00,139899.7832
12.01.2005 02:00:00,121562.9151
12.01.2005 03:00:00,114724.382
12.01.2005 04:00:00,114817.7263
12.01.2005 05:00:00,131187.8956
12.01.2005 06:00:00,178965.8494
12.01.2005 07:00:00,235415.4308
12.01.2005 08:00:00,225595.4817
12.01.2005 09:00:00,223664.2092
12.01.2005 10:00:00,224832.6004
12.01.2005 11:00:00,222223.9933
12.01.2005 12:00:00,220546.3143
12.01.2005 13:00:00,220647.4761
12.01.2005 14:00:00,218439.2984
12.01.2005 15:00:00,213119.4541
12.01.2005 16:00:00,213118.1855
12.01.2005 17:00:00,216473.2532
12.01.2005 18:00:00,223497.9307
12.01.2005 19:00:00,228226.247
12.01.2005 20:00:00,260289.6834
12.01.2005 21:00:00,264243.0919
12.01.2005 22:00:00,254416.478
12.01.2005 23:00:00,226641.8744
13.01.2005 00:00:00,181755.4748
13.01.2005 01:00:00,141756.8805
13.01.2005 02:00:00,123967.5218
13.01.2005 03:00:00,117510.3564
13.01.2005 04:00:00,115813.9251
13.01.2005 05:00:00,132495.2118
13.01.2005 06:00:00,180062.7955
13.01.2005 07:00:00,235062.3653
13.01.2005 08:00:00,228431.3475
13.01.2005 09:00:00,225685.6584
13.01.2005 10:00:00,223846.7664
13.01.2005 11:00:00,224843.7741
13.01.2005 12:00:00,220885.0658
13.01.2005 13:00:00,220854.8617
13.01.2005 14:00:00,217472.8309
13.01.2005 15:00:00,213667.7145
13.01.2005 16:00:00,212751.1531
13.01.2005 17:00:00,217645.4311
13.01.2005 18:00:00,226869.6859
13.01.2005 19:00:00,231559.4179
13.01.2005 20:00:00,253657.1491
13.01.2005 21:00:00,254794.5846
13.01.2005 22:00:00,250381.4625
13.01.2005 23:00:00,224535.5998
14.01.2005 00:00:00,184692.5179
14.01.2005 01:00:00,145938.0594
14.01.2005 02:00:00,125162.1184
14.01.2005 03:00:00,118847.6531
14.01.2005 04:00:00,117040.6295
14.01.2005 05:00:00,129990.1372
14.01.2005 06:00:00,176678.6639
14.01.2005 07:00:00,231227.5672
14.01.2005 08:00:00,226257.7338
14.01.2005 09:00:00,226480.7924
14.01.2005 10:00:00,226185.3301
14.01.2005 11:00:00,225300.7879
14.01.2005 12:00:00,222635.5437
14.01.2005 13:00:00,221223.9523
14.01.2005 14:00:00,217830.3363
14.01.2005 15:00:00,214392.7701
14.01.2005 16:00:00,212847.1409
14.01.2005 17:00:00,216961.4692
14.01.2005 18:00:00,222877.6135
14.01.2005 19:00:00,225976.0163
14.01.2005 20:00:00,241963.7131
14.01.2005 21:00:00,240598.1095
14.01.2005 22:00:00,238771.6454
14.01.2005 23:00:00,217970.3716
15.01.2005 00:00:00,184564.4301
15.01.2005 01:00:00,148140.0547
15.01.2005 02:00:00,126419.5887
15.01.2005 03:00:00,118328.9061
15.01.2005 04:00:00,115100.6365
15.01.2005 05:00:00,119101.0661
15.01.2005 06:00:00,135788.1225
15.01.2005 07:00:00,158520.737
15.01.2005 08:00:00,184199.1079
15.01.2005 09:00:00,221201.257
15.01.2005 10:00:00,250598.7927
15.01.2005 11:00:00,257588.9369
15.01.2005 12:00:00,255407.435
15.01.2005 13:00:00,252104.6249
15.01.2005 14:00:00,244656.0892
15.01.2005 15:00:00,236882.7842
15.01.2005 16:00:00,232229.4464
15.01.2005 17:00:00,232451.5093
15.01.2005 18:00:00,230487.4465
15.01.2005 19:00:00,229367.6818
15.01.2005 20:00:00,236237.0691
15.01.2005 21:00:00,236572.4708
15.01.2005 22:00:00,236399.5061
15.01.2005 23:00:00,217368.2095
16.01.2005 00:00:00,188694.8241
16.01.2005 01:00:00,148757.2533
16.01.2005 02:00:00,129678.6978
16.01.2005 03:00:00,118751.8363
16.01.2005 04:00:00,114016.6157
16.01.2005 05:00:00,116312.1255
16.01.2005 06:00:00,127176.5656
16.01.2005 07:00:00,142322.6052
16.01.2005 08:00:00,172311.7183
16.01.2005 09:00:00,216687.8982
16.01.2005 10:00:00,253100.6343
16.01.2005 11:00:00,267868.4363
16.01.2005 12:00:00,264696.1192
16.01.2005 13:00:00,255467.8076
16.01.2005 14:00:00,246698.0791
16.01.2005 15:00:00,242744.685
16.01.2005 16:00:00,242534.7551
16.01.2005 17:00:00,244699.3133
16.01.2005 18:00:00,255001.153
16.01.2005 19:00:00,256362.2603
16.01.2005 20:00:00,274271.0029
16.01.2005 21:00:00,292339.8086
16.01.2005 22:00:00,269612.1988
16.01.2005 23:00:00,225523.009
17.01.2005 00:00:00,190747.6329
17.01.2005 01:00:00,149263.3504
17.01.2005 02:00:00,135021.6773
17.01.2005 03:00:00,128398.9958
17.01.2005 04:00:00,127397.0237
17.01.2005 05:00:00,142701.6421
17.01.2005 06:00:00,189916.3079
17.01.2005 07:00:00,241578.2741
17.01.2005 08:00:00,231210.7825
17.01.2005 09:00:00,230491.1504
17.01.2005 10:00:00,229388.5942
17.01.2005 11:00:00,227897.875
17.01.2005 12:00:00,222069.4635
17.01.2005 13:00:00,222425.6018
17.01.2005 14:00:00,218822.8827
17.01.2005 15:00:00,214949.7382
17.01.2005 16:00:00,212658.0696
17.01.2005 17:00:00,215481.2894
17.01.2005 18:00:00,223363.2547
17.01.2005 19:00:00,227970.2289
17.01.2005 20:00:00,254683.1806
17.01.2005 21:00:00,266739.5215
17.01.2005 22:00:00,257284.0601
17.01.2005 23:00:00,227583.8759
18.01.2005 00:00:00,176218.289
18.01.2005 01:00:00,138879.7387
18.01.2005 02:00:00,120655.8541
18.01.2005 03:00:00,115341.2439
18.01.2005 04:00:00,114532.7608
18.01.2005 05:00:00,131015.8106
18.01.2005 06:00:00,177826.5559
18.01.2005 07:00:00,240310.509
18.01.2005 08:00:00,224387.2729
18.01.2005 09:00:00,231672.8766
18.01.2005 10:00:00,228233.1178
18.01.2005 11:00:00,226618.4964
18.01.2005 12:00:00,224687.1258
18.01.2005 13:00:00,222819.222
18.01.2005 14:00:00,217088.604
18.01.2005 15:00:00,214241.9164
18.01.2005 16:00:00,212714.0048
18.01.2005 17:00:00,215905.5804
18.01.2005 18:00:00,224840.8406
18.01.2005 19:00:00,231952.3341
18.01.2005 20:00:00,262355.4132
18.01.2005 21:00:00,268564.9366
18.01.2005 22:00:00,258894.2008
18.01.2005 23:00:00,233553.0764
19.01.2005 00:00:00,187894.1097
19.01.2005 01:00:00,139391.8174
19.01.2005 02:00:00,120981.201
19.01.2005 03:00:00,114599.2559
19.01.2005 04:00:00,113819.3419
19.01.2005 05:00:00,127456.6767
19.01.2005 06:00:00,182445.5981
19.01.2005 07:00:00,238746.8507
19.01.2005 08:00:00,233935.6813
19.01.2005 09:00:00,229956.4999
19.01.2005 10:00:00,225865.9836
19.01.2005 11:00:00,223019.7076
19.01.2005 12:00:00,217647.3105
19.01.2005 13:00:00,216906.7821
19.01.2005 14:00:00,212535.8502
19.01.2005 15:00:00,207687.9278
19.01.2005 16:00:00,206433.5477
19.01.2005 17:00:00,210708.8587
19.01.2005 18:00:00,219897.0972
19.01.2005 19:00:00,230344.9528
19.01.2005 20:00:00,259050.9301
19.01.2005 21:00:00,262526.4777
19.01.2005 22:00:00,252486.072
19.01.2005 23:00:00,225022.9871
20.01.2005 00:00:00,173055.2606
20.01.2005 01:00:00,137686.8817
20.01.2005 02:00:00,118945.7995
20.01.2005 03:00:00,114865.5164
20.01.2005 04:00:00,115570.1178
20.01.2005 05:00:00,128071.4784
20.01.2005 06:00:00,179741.6211
20.01.2005 07:00:00,240562.4853
20.01.2005 08:00:00,235297.8745
20.01.2005 09:00:00,234736.9449
20.01.2005 10:00:00,230746.2998
20.01.2005 11:00:00,226979.8324
20.01.2005 12:00:00,224285.0733
20.01.2005 13:00:00,223378.7858
20.01.2005 14:00:00,219715.5176
20.01.2005 15:00:00,214928.0796
20.01.2005 16:00:00,212052.3838
20.01.2005 17:00:00,215587.8469
20.01.2005 18:00:00,226655.2151
20.01.2005 19:00:00,233430.0094
20.01.2005 20:00:00,263513.9326
20.01.2005 21:00:00,264416.778
20.01.2005 22:00:00,253613.8328
20.01.2005 23:00:00,224132.6262
21.01.2005 00:00:00,176636.9984
21.01.2005 01:00:00,136975.3103
21.01.2005 02:00:00,120875.2725
21.01.2005 03:00:00,115107.2365
21.01.2005 04:00:00,114299.5554
21.01.2005 05:00:00,129604.8961
21.01.2005 06:00:00,180244.7375
21.01.2005 07:00:00,239405.8418
21.01.2005 08:00:00,232930.9478
21.01.2005 09:00:00,231693.1012
21.01.2005 10:00:00,228715.3028
21.01.2005 11:00:00,226524.0379
21.01.2005 12:00:00,224537.5968
21.01.2005 13:00:00,221855.7796
21.01.2005 14:00:00,217750.5428
21.01.2005 15:00:00,215513.3537
21.01.2005 16:00:00,214192.0705
21.01.2005 17:00:00,217439.5886
21.01.2005 18:00:00,222424.159
21.01.2005 19:00:00,224890.2767
21.01.2005 20:00:00,246448.8453
21.01.2005 21:00:00,240449.2368
21.01.2005 22:00:00,245829.7414
21.01.2005 23:00:00,221189.7043
22.01.2005 00:00:00,175224.5465
22.01.2005 01:00:00,143790.9502
22.01.2005 02:00:00,125048.024
22.01.2005 03:00:00,116682.1106
22.01.2005 04:00:00,114775.7481
22.01.2005 05:00:00,119338.631
22.01.2005 06:00:00,135851.1449
22.01.2005 07:00:00,157632.6987
22.01.2005 08:00:00,189767.4921
22.01.2005 09:00:00,234229.4042
22.01.2005 10:00:00,259273.5723
22.01.2005 11:00:00,265017.4193
22.01.2005 12:00:00,258658.1576
22.01.2005 13:00:00,254768.4595
22.01.2005 14:00:00,245912.1872
22.01.2005 15:00:00,236670.8244
22.01.2005 16:00:00,231893.6538
22.01.2005 17:00:00,231181.4262
22.01.2005 18:00:00,235618.6999
22.01.2005 19:00:00,236645.3416
22.01.2005 20:00:00,237854.5171
22.01.2005 21:00:00,239214.6377
22.01.2005 22:00:00,235823.0355
22.01.2005 23:00:00,219789.3701
23.01.2005 00:00:00,182989.8779
23.01.2005 01:00:00,147590.5161
23.01.2005 02:00:00,126903.4226
23.01.2005 03:00:00,117846.8203
23.01.2005 04:00:00,112914.5138
23.01.2005 05:00:00,115487.9244
23.01.2005 06:00:00,129025.4993
23.01.2005 07:00:00,142909.517
23.01.2005 08:00:00,178053.0645
23.01.2005 09:00:00,222734.1226
23.01.2005 10:00:00,254407.7453
23.01.2005 11:00:00,265581.1746
23.01.2005 12:00:00,264629.2607
23.01.2005 13:00:00,257070.7584
23.01.2005 14:00:00,247275.6114
23.01.2005 15:00:00,240929.7702
23.01.2005 16:00:00,236877.2252
23.01.2005 17:00:00,242891.4508
23.01.2005 18:00:00,255445.4461
23.01.2005 19:00:00,265599.4134
23.01.2005 20:00:00,279373.3755
23.01.2005 21:00:00,276852.1588
23.01.2005 22:00:00,265689.1995
23.01.2005 23:00:00,221732.8253
24.01.2005 00:00:00,175542.418
24.01.2005 01:00:00,145262.4208
24.01.2005 02:00:00,122868.9668
24.01.2005 03:00:00,112316.7257
24.01.2005 04:00:00,113039.1872
24.01.2005 05:00:00,131326.2483
24.01.2005 06:00:00,184436.4265
24.01.2005 07:00:00,243168.8866
24.01.2005 08:00:00,233399.1021
24.01.2005 09:00:00,232340.1938
24.01.2005 10:00:00,231257.5008
24.01.2005 11:00:00,228742.5095
24.01.2005 12:00:00,223953.4013
24.01.2005 13:00:00,222923.3888
24.01.2005 14:00:00,218684.9887
24.01.2005 15:00:00,211658.1979
24.01.2005 16:00:00,209820.3963
24.01.2005 17:00:00,213425.1111
24.01.2005 18:00:00,222193.9847
24.01.2005 19:00:00,226152.4047
24.01.2005 20:00:00,255009.2658
24.01.2005 21:00:00,260512.708
24.01.2005 22:00:00,251357.1068
24.01.2005 23:00:00,225683.4761
25.01.2005 00:00:00,172967.9165
25.01.2005 01:00:00,136856.9586
25.01.2005 02:00:00,119199.6817
25.01.2005 03:00:00,113021.7448
25.01.2005 04:00:00,114261.3635
25.01.2005 05:00:00,129461.945
25.01.2005 06:00:00,179229.1752
25.01.2005 07:00:00,235145.9385
25.01.2005 08:00:00,230242.3744
25.01.2005 09:00:00,228966.5606
25.01.2005 10:00:00,225551.1949
25.01.2005 11:00:00,222351.0908
25.01.2005 12:00:00,218584.6824
25.01.2005 13:00:00,217297.9573
25.01.2005 14:00:00,213831.4971
25.01.2005 15:00:00,208893.8741
25.01.2005 16:00:00,208232.3004
25.01.2005 17:00:00,212837.1511
25.01.2005 18:00:00,220928.8759
25.01.2005 19:00:00,228464.5348
25.01.2005 20:00:00,257161.3005
25.01.2005 21:00:00,261143.4683
25.01.2005 22:00:00,252784.05
25.01.2005 23:00:00,229699.8172
26.01.2005 00:00:00,174297.5426
26.01.2005 01:00:00,136411.4429
26.01.2005 02:00:00,119138.1707
26.01.2005 03:00:00,113323.4993
26.01.2005 04:00:00,113837.4601
26.01.2005 05:00:00,130608.9693
26.01.2005 06:00:00,179779.4978
26.01.2005 07:00:00,234377.616
26.01.2005 08:00:00,234924.5329
26.01.2005 09:00:00,231241.0308
26.01.2005 10:00:00,226919.4137
26.01.2005 11:00:00,226122.5421
26.01.2005 12:00:00,221886.3274
26.01.2005 13:00:00,219816.1774
26.01.2005 14:00:00,216791.7628
26.01.2005 15:00:00,212510.327
26.01.2005 16:00:00,210235.8069
26.01.2005 17:00:00,216544.8302
26.01.2005 18:00:00,225621.9062
26.01.2005 19:00:00,233187.6269
26.01.2005 20:00:00,265374.5837
26.01.2005 21:00:00,265218.4567
26.01.2005 22:00:00,258036.713
26.01.2005 23:00:00,227069.4601
27.01.2005 00:00:00,176436.1137
27.01.2005 01:00:00,137388.6125
27.01.2005 02:00:00,120366.0316
27.01.2005 03:00:00,114659.2155
27.01.2005 04:00:00,113854.8822
27.01.2005 05:00:00,128410.7497
27.01.2005 06:00:00,181152.5616
27.01.2005 07:00:00,237995.5336
27.01.2005 08:00:00,233468.5218
27.01.2005 09:00:00,232274.4035
27.01.2005 10:00:00,231129.2894
27.01.2005 11:00:00,228620.2317
27.01.2005 12:00:00,223720.6385
27.01.2005 13:00:00,223018.7994
27.01.2005 14:00:00,219588.3553
27.01.2005 15:00:00,215423.7683
27.01.2005 16:00:00,215280.9859
27.01.2005 17:00:00,218358.9354
27.01.2005 18:00:00,227601.7273
27.01.2005 19:00:00,231277.3203
27.01.2005 20:00:00,264098.2584
27.01.2005 21:00:00,256826.7772
27.01.2005 22:00:00,255352.1128
27.01.2005 23:00:00,229392.8898
28.01.2005 00:00:00,178400.3401
28.01.2005 01:00:00,140740.4413
28.01.2005 02:00:00,122528.4526
28.01.2005 03:00:00,116879.3444
28.01.2005 04:00:00,115989.9175
28.01.2005 05:00:00,130314.3737
28.01.2005 06:00:00,179479.5472
28.01.2005 07:00:00,236275.3382
28.01.2005 08:00:00,231175.7105
28.01.2005 09:00:00,228287.5677
28.01.2005 10:00:00,230514.7957
28.01.2005 11:00:00,227245.4749
28.01.2005 12:00:00,226561.1691
28.01.2005 13:00:00,225284.8243
28.01.2005 14:00:00,222521.8743
28.01.2005 15:00:00,217734.816
28.01.2005 16:00:00,215387.8115
28.01.2005 17:00:00,220581.1204
28.01.2005 18:00:00,224500.8007
28.01.2005 19:00:00,227183.4259
28.01.2005 20:00:00,244230.9177
28.01.2005 21:00:00,244446.8328
28.01.2005 22:00:00,245201.5421
28.01.2005 23:00:00,217986.3429
29.01.2005 00:00:00,177224.9251
29.01.2005 01:00:00,148278.8046
29.01.2005 02:00:00,125172.6355
29.01.2005 03:00:00,117778.2372
29.01.2005 04:00:00,114946.8958
29.01.2005 05:00:00,117246.4515
29.01.2005 06:00:00,138131.1309
29.01.2005 07:00:00,158889.3285
29.01.2005 08:00:00,192263.5586
29.01.2005 09:00:00,235309.0941
29.01.2005 10:00:00,261822.9941
29.01.2005 11:00:00,271293.8778
29.01.2005 12:00:00,264611.2107
29.01.2005 13:00:00,261626.5918
29.01.2005 14:00:00,251343.7171
29.01.2005 15:00:00,239905.4155
29.01.2005 16:00:00,237080.8313
29.01.2005 17:00:00,237474.657
29.01.2005 18:00:00,235926.737
29.01.2005 19:00:00,241511.2947
29.01.2005 20:00:00,248374.5062
29.01.2005 21:00:00,243468.8398
29.01.2005 22:00:00,236281.5178
29.01.2005 23:00:00,217034.4847
30.01.2005 00:00:00,182431.7838
30.01.2005 01:00:00,149412.3464
30.01.2005 02:00:00,126751.5427
30.01.2005 03:00:00,116956.5194
30.01.2005 04:00:00,114106.6839
30.01.2005 05:00:00,117701.3926
30.01.2005 06:00:00,128404.2334
30.01.2005 07:00:00,142566.4942
30.01.2005 08:00:00,180002.2872
30.01.2005 09:00:00,225830.8965
30.01.2005 10:00:00,259367.926
30.01.2005 11:00:00,269842.0803
30.01.2005 12:00:00,265536.2114
30.01.2005 13:00:00,259956.0115
30.01.2005 14:00:00,245342.9029
30.01.2005 15:00:00,240051.0385
30.01.2005 16:00:00,236220.707
30.01.2005 17:00:00,241714.3309
30.01.2005 18:00:00,266323.931
30.01.2005 19:00:00,275527.185
30.01.2005 20:00:00,284147.9959
30.01.2005 21:00:00,288105.6279
30.01.2005 22:00:00,271467.6566
30.01.2005 23:00:00,235069.9881
31.01.2005 00:00:00,179902.6184
31.01.2005 01:00:00,142013.7761
31.01.2005 02:00:00,122641.688
31.01.2005 03:00:00,115958.3201
31.01.2005 04:00:00,116344.0139
31.01.2005 05:00:00,131562.118
31.01.2005 06:00:00,186972.3771
31.01.2005 07:00:00,244930.8575
31.01.2005 08:00:00,237492.836
31.01.2005 09:00:00,233452.0981
31.01.2005 10:00:00,231713.7858
31.01.2005 11:00:00,230267.8983
31.01.2005 12:00:00,226916.362
31.01.2005 13:00:00,224138.9307
31.01.2005 14:00:00,219291.2412
31.01.2005 15:00:00,214304.2517
31.01.2005 16:00:00,213029.1857
31.01.2005 17:00:00,214907.7208
31.01.2005 18:00:00,220600.0184
31.01.2005 19:00:00,231460.871
